molecula,nAcid,ALogP,ALogp2,AMR,apol,naAromAtom,nAromBond,nAtom,nHeavyAtom,nH,nC,nN,nO,ATS0m,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS0v,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS0e,ATS1e,ATS2e,ATS3e,ATS4e,ATS5e,ATS6e,ATS7e,ATS8e,ATS0p,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,ATS0i,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS6i,ATS7i,ATS8i,ATS0s,ATS1s,ATS2s,ATS3s,ATS4s,ATS5s,ATS6s,ATS7s,ATS8s,AATS0m,AATS1m,AATS2m,AATS3m,AATS4m,AATS5m,AATS6m,AATS7m,AATS8m,AATS0v,AATS1v,AATS2v,AATS3v,AATS4v,AATS5v,AATS6v,AATS7v,AATS8v,AATS0e,AATS1e,AATS2e,AATS3e,AATS4e,AATS5e,AATS6e,AATS7e,AATS8e,AATS0p,AATS1p,AATS2p,AATS3p,AATS4p,AATS5p,AATS6p,AATS7p,AATS8p,AATS0i,AATS1i,AATS2i,AATS3i,AATS4i,AATS5i,AATS6i,AATS7i,AATS8i,AATS0s,AATS1s,AATS2s,AATS3s,AATS4s,AATS5s,AATS6s,AATS7s,AATS8s,ATSC0c,ATSC1c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC0m,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC0v,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC0e,ATSC1e,ATSC2e,ATSC3e,ATSC4e,ATSC5e,ATSC6e,ATSC7e,ATSC8e,ATSC0p,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,ATSC0s,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,ATSC8s,AATSC0c,AATSC1c,AATSC2c,AATSC3c,AATSC4c,AATSC5c,AATSC6c,AATSC7c,AATSC8c,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC5m,AATSC6m,AATSC7m,AATSC8m,AATSC0v,AATSC1v,AATSC2v,AATSC3v,AATSC4v,AATSC5v,AATSC6v,AATSC7v,AATSC8v,AATSC0e,AATSC1e,AATSC2e,AATSC3e,AATSC4e,AATSC5e,AATSC6e,AATSC7e,AATSC8e,AATSC0p,AATSC1p,AATSC2p,AATSC3p,AATSC4p,AATSC5p,AATSC6p,AATSC7p,AATSC8p,AATSC0i,AATSC1i,AATSC2i,AATSC3i,AATSC4i,AATSC5i,AATSC6i,AATSC7i,AATSC8i,AATSC0s,AATSC1s,AATSC2s,AATSC3s,AATSC4s,AATSC5s,AATSC6s,AATSC7s,AATSC8s,MATS1c,MATS2c,MATS3c,MATS4c,MATS5c,MATS6c,MATS7c,MATS8c,MATS1m,MATS2m,MATS3m,MATS4m,MATS5m,MATS6m,MATS7m,MATS8m,MATS1v,MATS2v,MATS3v,MATS4v,MATS5v,MATS6v,MATS7v,MATS8v,MATS1e,MATS2e,MATS3e,MATS4e,MATS5e,MATS6e,MATS7e,MATS8e,MATS1p,MATS2p,MATS3p,MATS4p,MATS5p,MATS6p,MATS7p,MATS8p,MATS1i,MATS2i,MATS3i,MATS4i,MATS5i,MATS6i,MATS7i,MATS8i,MATS1s,MATS2s,MATS3s,MATS4s,MATS5s,MATS6s,MATS7s,MATS8s,GATS1c,GATS2c,GATS3c,GATS4c,GATS5c,GATS6c,GATS7c,GATS8c,GATS1m,GATS2m,GATS3m,GATS4m,GATS5m,GATS6m,GATS7m,GATS8m,GATS1v,GATS2v,GATS3v,GATS4v,GATS5v,GATS6v,GATS7v,GATS8v,GATS1e,GATS2e,GATS3e,GATS4e,GATS5e,GATS6e,GATS7e,GATS8e,GATS1p,GATS2p,GATS3p,GATS4p,GATS5p,GATS6p,GATS7p,GATS8p,GATS1i,GATS2i,GATS3i,GATS4i,GATS5i,GATS6i,GATS7i,GATS8i,GATS1s,GATS2s,GATS3s,GATS4s,GATS5s,GATS6s,GATS7s,GATS8s,SpAbs_DzZ,SpMax_DzZ,SpDiam_DzZ,SpAD_DzZ,SpMAD_DzZ,EE_DzZ,SM1_DzZ,VE1_DzZ,VE2_DzZ,VE3_DzZ,VR1_DzZ,VR2_DzZ,VR3_DzZ,SpAbs_Dzm,SpMax_Dzm,SpDiam_Dzm,SpAD_Dzm,SpMAD_Dzm,EE_Dzm,SM1_Dzm,VE1_Dzm,VE2_Dzm,VE3_Dzm,VR1_Dzm,VR2_Dzm,VR3_Dzm,SpAbs_Dzv,SpMax_Dzv,SpDiam_Dzv,SpAD_Dzv,SpMAD_Dzv,EE_Dzv,SM1_Dzv,VE1_Dzv,VE2_Dzv,VE3_Dzv,VR1_Dzv,VR2_Dzv,VR3_Dzv,SpAbs_Dze,SpMax_Dze,SpDiam_Dze,SpAD_Dze,SpMAD_Dze,EE_Dze,SM1_Dze,VE1_Dze,VE2_Dze,VE3_Dze,VR1_Dze,VR2_Dze,VR3_Dze,SpAbs_Dzp,SpMax_Dzp,SpDiam_Dzp,SpAD_Dzp,SpMAD_Dzp,EE_Dzp,SM1_Dzp,VE1_Dzp,VE2_Dzp,VE3_Dzp,VR1_Dzp,VR2_Dzp,VR3_Dzp,SpAbs_Dzi,SpMax_Dzi,SpDiam_Dzi,SpAD_Dzi,SpMAD_Dzi,EE_Dzi,SM1_Dzi,VE1_Dzi,VE2_Dzi,VE3_Dzi,VR1_Dzi,VR2_Dzi,VR3_Dzi,SpAbs_Dzs,SpMax_Dzs,SpDiam_Dzs,SpAD_Dzs,SpMAD_Dzs,EE_Dzs,SM1_Dzs,VE1_Dzs,VE2_Dzs,VE3_Dzs,VR1_Dzs,VR2_Dzs,VR3_Dzs,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBonds,nBonds2,nBondsS,nBondsS2,nBondsS3,nBondsD,nBondsD2,nBondsM,bpol,SpMax1_Bhm,SpMax2_Bhm,SpMax3_Bhm,SpMax4_Bhm,SpMax5_Bhm,SpMax6_Bhm,SpMax7_Bhm,SpMax8_Bhm,SpMin1_Bhm,SpMin2_Bhm,SpMin3_Bhm,SpMin4_Bhm,SpMin5_Bhm,SpMin6_Bhm,SpMin7_Bhm,SpMin8_Bhm,SpMax1_Bhv,SpMax2_Bhv,SpMax3_Bhv,SpMax4_Bhv,SpMax5_Bhv,SpMax6_Bhv,SpMax7_Bhv,SpMax8_Bhv,SpMin1_Bhv,SpMin2_Bhv,SpMin3_Bhv,SpMin4_Bhv,SpMin5_Bhv,SpMin6_Bhv,SpMin7_Bhv,SpMin8_Bhv,SpMax1_Bhe,SpMax2_Bhe,SpMax3_Bhe,SpMax4_Bhe,SpMax5_Bhe,SpMax6_Bhe,SpMax7_Bhe,SpMax8_Bhe,SpMin1_Bhe,SpMin2_Bhe,SpMin3_Bhe,SpMin4_Bhe,SpMin5_Bhe,SpMin6_Bhe,SpMin7_Bhe,SpMin8_Bhe,SpMax1_Bhp,SpMax2_Bhp,SpMax3_Bhp,SpMax4_Bhp,SpMax5_Bhp,SpMax6_Bhp,SpMax7_Bhp,SpMax8_Bhp,SpMin1_Bhp,SpMin2_Bhp,SpMin3_Bhp,SpMin4_Bhp,SpMin5_Bhp,SpMin6_Bhp,SpMin7_Bhp,SpMin8_Bhp,SpMax1_Bhi,SpMax2_Bhi,SpMax3_Bhi,SpMax4_Bhi,SpMax5_Bhi,SpMax6_Bhi,SpMax7_Bhi,SpMax8_Bhi,SpMin1_Bhi,SpMin2_Bhi,SpMin3_Bhi,SpMin4_Bhi,SpMin5_Bhi,SpMin6_Bhi,SpMin7_Bhi,SpMin8_Bhi,SpMax1_Bhs,SpMax2_Bhs,SpMax3_Bhs,SpMax4_Bhs,SpMax5_Bhs,SpMax6_Bhs,SpMax7_Bhs,SpMax8_Bhs,SpMin1_Bhs,SpMin2_Bhs,SpMin3_Bhs,SpMin4_Bhs,SpMin5_Bhs,SpMin6_Bhs,SpMin7_Bhs,SpMin8_Bhs,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,SCH-5,SCH-6,SCH-7,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,ASP-0,ASP-1,ASP-2,ASP-3,ASP-4,ASP-5,ASP-6,ASP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,AVP-0,AVP-1,AVP-2,AVP-3,AVP-4,AVP-5,AVP-6,AVP-7,Sv,Sse,Spe,Sare,Sp,Si,Mv,Mse,Mpe,Mare,Mp,Mi,CrippenLogP,CrippenMR,SpMax_Dt,SpDiam_Dt,SpAD_Dt,SpMAD_Dt,EE_Dt,VE1_Dt,VE2_Dt,VE3_Dt,VR1_Dt,VR2_Dt,VR3_Dt,ECCEN,nHBd,nHBa,nwHBa,nHBint2,nHBint3,nHBint4,nHBint5,nHBint6,nHBint7,nHBint8,nHBint9,nHBint10,nHsOH,nHdNH,nHssNH,nHaaNH,nHdsCH,nHaaCH,nHCsats,nHCsatu,nHAvin,nHother,nsCH3,nssCH2,ndsCH,naaCH,nsssCH,ndssC,naasC,naaaC,nssssC,ndNH,nssNH,naaNH,naaN,nsOH,ndO,nssO,SHBd,SHBa,SwHBa,SHBint2,SHBint3,SHBint4,SHBint5,SHBint6,SHBint7,SHBint8,SHBint9,SHBint10,SHsOH,SHdNH,SHssNH,SHaaNH,SHdsCH,SHaaCH,SHCsats,SHCsatu,SHAvin,SHother,SsCH3,SssCH2,SdsCH,SaaCH,SsssCH,SdssC,SaasC,SaaaC,SssssC,SdNH,SssNH,SaaNH,SaaN,SsOH,SdO,SssO,minHBd,minHBa,minwHBa,minHBint2,minHBint3,minHBint4,minHBint5,minHBint6,minHBint7,minHBint8,minHBint9,minHBint10,minHsOH,minHdNH,minHssNH,minHaaNH,minHdsCH,minHaaCH,minHCsats,minHCsatu,minHAvin,minHother,minsCH3,minssCH2,mindsCH,minaaCH,minsssCH,mindssC,minaasC,minaaaC,minssssC,mindNH,minssNH,minaaNH,minaaN,minsOH,mindO,minssO,maxHBd,maxHBa,maxwHBa,maxHBint2,maxHBint3,maxHBint4,maxHBint5,maxHBint6,maxHBint7,maxHBint8,maxHBint9,maxHBint10,maxHsOH,maxHdNH,maxHssNH,maxHaaNH,maxHdsCH,maxHaaCH,maxHCsats,maxHCsatu,maxHAvin,maxHother,maxsCH3,maxssCH2,maxdsCH,maxaaCH,maxsssCH,maxdssC,maxaasC,maxaaaC,maxdNH,maxssNH,maxaaNH,maxaaN,maxsOH,maxdO,maxssO,sumI,meanI,hmax,gmax,hmin,gmin,LipoaffinityIndex,MAXDN,MAXDP,DELS,MAXDN2,MAXDP2,DELS2,ETA_Alpha,ETA_AlphaP,ETA_dAlpha_B,ETA_Epsilon_1,ETA_Epsilon_2,ETA_Epsilon_3,ETA_Epsilon_4,ETA_Epsilon_5,ETA_dEpsilon_A,ETA_dEpsilon_B,ETA_dEpsilon_C,ETA_dEpsilon_D,ETA_Psi_1,ETA_dPsi_A,ETA_Shape_P,ETA_Shape_Y,ETA_Shape_X,ETA_Beta,ETA_BetaP,ETA_Beta_s,ETA_BetaP_s,ETA_Beta_ns,ETA_BetaP_ns,ETA_dBeta,ETA_dBetaP,ETA_Beta_ns_d,ETA_BetaP_ns_d,ETA_Eta,ETA_EtaP,ETA_Eta_R,ETA_Eta_F,ETA_EtaP_F,ETA_Eta_L,ETA_EtaP_L,ETA_Eta_R_L,ETA_Eta_F_L,ETA_EtaP_F_L,ETA_Eta_B,ETA_EtaP_B,ETA_Eta_B_RC,ETA_EtaP_B_RC,FMF,fragC,nHBAcc,nHBAcc2,nHBAcc3,nHBAcc_Lipinski,nHBDon,nHBDon_Lipinski,HybRatio,IC0,IC1,IC2,IC3,IC4,IC5,TIC0,TIC1,TIC2,TIC3,TIC4,TIC5,SIC0,SIC1,SIC2,SIC3,SIC4,SIC5,CIC0,CIC1,CIC2,CIC3,CIC4,CIC5,BIC0,BIC1,BIC2,BIC3,BIC4,BIC5,MIC0,MIC1,MIC2,MIC3,MIC4,MIC5,ZMIC0,ZMIC1,ZMIC2,ZMIC3,ZMIC4,ZMIC5,Kier1,Kier2,Kier3,nAtomLC,nAtomP,nAtomLAC,MLogP,McGowan_Volume,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEO-11,MDEO-12,MDEO-22,MDEN-12,MDEN-22,MLFER_A,MLFER_BH,MLFER_BO,MLFER_S,MLFER_E,MLFER_L,MPC2,MPC3,MPC4,MPC5,MPC6,MPC7,MPC8,MPC9,MPC10,TPC,piPC1,piPC2,piPC3,piPC4,piPC5,piPC6,piPC7,piPC8,piPC9,piPC10,TpiPC,R_TpiPCTPC,PetitjeanNumber,nRing,n5Ring,n6Ring,n7Ring,nFRing,nF9Ring,nF10Ring,nF11Ring,nF12Ring,nFG12Ring,nTRing,nT5Ring,nT6Ring,nT7Ring,nT9Ring,nT10Ring,nT11Ring,nT12Ring,nTG12Ring,nHeteroRing,n5HeteroRing,n6HeteroRing,nF9HeteroRing,nF10HeteroRing,nF11HeteroRing,nF12HeteroRing,nFG12HeteroRing,nT5HeteroRing,nT6HeteroRing,nT9HeteroRing,nT10HeteroRing,nT11HeteroRing,nT12HeteroRing,nTG12HeteroRing,nRotB,RotBFrac,nRotBt,RotBtFrac,LipinskiFailures,topoRadius,topoDiameter,topoShape,GGI1,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,GGI8,GGI9,GGI10,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,JGT,SpMax_D,SpDiam_D,SpAD_D,SpMAD_D,EE_D,VE1_D,VE2_D,VE3_D
mol_1,0,-4.1738,17.420606,57.544,60.451446,12,12,54,32,22,21,0,11,5867.54796,6014.337651,9534.696893,11942.72437,11121.57993,9926.469679,10611.04781,11350.72322,10362.20289,11957.99586,15427.21263,23634.46589,28168.65035,27080.05954,25881.96842,26697.63717,28006.74486,26843.96475,453.02592,471.887868,801.092708,1183.202548,1282.702188,1227.647428,1124.028576,1184.104052,1224.347656,75.423628,97.764201,150.336389,180.158173,178.342652,172.941081,175.813259,183.966245,179.294642,8770.833966,8402.616228,14558.30233,22098.60121,24857.24288,24239.57315,21710.74033,22745.99887,23592.6733,418.416667,229.944444,385.694444,698.416667,731.111111,592.972222,608.388889,688.333333,720.055556,108.658296,105.514696,98.295844,85.305174,72.218051,66.620602,77.452904,78.824467,70.014884,221.444368,270.652853,243.654288,201.204645,175.844542,173.704486,194.873264,194.491284,181.37814,8.389369,8.278735,8.258688,8.451447,8.329235,8.239244,8.204588,8.222945,8.272619,1.396734,1.715161,1.54986,1.286844,1.158069,1.160678,1.283308,1.277543,1.21145,162.422851,147.41432,150.085591,157.847151,161.410668,162.681699,158.472557,157.958326,159.409955,7.748457,4.034113,3.976231,4.98869,4.747475,3.979679,4.440795,4.780093,4.86524,2.083042,-0.987188,-0.432708,0.457269,0.105364,-0.321318,0.041311,0.208285,-0.250693,2110.945056,-120.372814,-36.354338,-179.047296,-86.135302,-93.879364,290.301314,289.95664,-870.676132,2447.421218,347.736576,-102.7086,-462.715109,-326.278094,733.17961,432.228062,-18.345643,-999.452354,8.784189,-2.043787,-1.884587,0.534457,0.555864,-2.082454,0.048136,0.956649,-1.877895,11.915425,2.041628,-1.909883,-2.100438,-1.610358,4.863543,1.564405,-1.317192,-3.597398,70.554301,10.965316,-13.869385,-11.187259,-8.736331,28.22309,7.840589,-8.906914,-18.831875,168.514918,-42.644862,-26.260336,8.959267,17.525358,-48.381182,0.419458,20.614026,-21.655597,0.038575,-0.017319,-0.004461,0.003266,0.000684,-0.002156,0.000302,0.001446,-0.001694,39.091575,-2.111804,-0.374787,-1.278909,-0.55932,-0.630063,2.118988,2.013588,-5.882947,45.322615,6.100642,-1.058852,-3.305108,-2.118689,4.920669,3.154949,-0.1274,-6.753056,0.16267,-0.035856,-0.019429,0.003818,0.00361,-0.013976,0.000351,0.006643,-0.012688,0.220656,0.035818,-0.01969,-0.015003,-0.010457,0.032641,0.011419,-0.009147,-0.024307,1.306561,0.192374,-0.142983,-0.079909,-0.056729,0.189417,0.057231,-0.061854,-0.127242,3.120647,-0.748155,-0.270725,0.063995,0.113801,-0.324706,0.003062,0.143153,-0.146322,-0.448974,-0.115643,0.084672,0.017736,-0.055904,0.007817,0.037496,-0.043911,-0.054022,-0.009587,-0.032716,-0.014308,-0.016118,0.054206,0.05151,-0.150491,0.134605,-0.023363,-0.072924,-0.046747,0.10857,0.069611,-0.002811,-0.149,-0.220421,-0.119436,0.023468,0.022189,-0.085917,0.00216,0.04084,-0.078001,0.162325,-0.089232,-0.067993,-0.04739,0.147928,0.05175,-0.041454,-0.110157,0.147237,-0.109435,-0.06116,-0.043419,0.144973,0.043802,-0.047341,-0.097387,-0.239744,-0.086753,0.020507,0.036467,-0.104051,0.000981,0.045873,-0.046888,1.351813,0.968624,0.930656,1.002477,1.019344,0.896325,0.85869,0.988446,0.79545,0.803241,0.962476,1.003457,1.021634,0.88107,0.877096,1.102927,0.844054,1.003791,1.011063,1.006955,0.868294,0.920158,0.989145,1.117244,1.047573,0.971636,1.031323,1.017593,1.099526,0.929005,0.891884,1.066964,1.005574,1.213971,1.076663,1.016481,0.815734,0.969033,1.065077,1.107137,1.053202,1.258231,1.092284,1.019208,0.817979,0.980299,1.075958,1.101917,1.051286,0.786776,0.915455,0.917951,1.00305,0.923449,0.907893,1.079394,279.09207,140.275542,192.209114,281.335583,8.791737,140.275542,2.75,0.175038,0.00547,-5.576808,464.315668,14.509865,19.649807,279.190751,140.323569,192.281187,281.429233,8.794664,140.323569,2.741921,0.175406,0.005481,-5.570093,468.838249,14.651195,19.680825,371.967056,183.233425,258.011192,369.498277,11.546821,183.233425,-4.388939,0.407887,0.012746,-2.86965,260.277985,8.133687,17.797601,279.29433,140.373975,192.356836,281.527529,8.797735,140.373975,2.733443,0.175791,0.005493,-5.563067,473.905845,14.809558,19.715228,474.008115,229.124053,329.632747,467.904454,14.622014,229.124053,-11.905237,0.542369,0.016949,-1.95779,269.444137,8.420129,17.908355,289.545386,145.311325,199.793484,291.179173,9.099349,145.311325,1.904476,0.211818,0.006619,-4.966493,354.765512,11.086422,18.788663,277.222,138.654574,193.054695,280.764067,8.773877,138.654574,6.880423,0.263558,0.008236,-4.267138,621.21403,19.412938,20.581362,11.996146,16.005397,-0.407329,0.187944,4.945488,10.820187,35,57,56,44,22,1,1,13,30.756554,3.957296,3.802532,3.711422,3.41365,3.079406,3.036422,2.933862,2.795008,1.986764,1.874254,1.841954,1.522529,1.449113,1.142284,1.071444,1.047665,3.901182,3.774205,3.615837,3.322979,3.026305,2.906683,2.761084,2.703489,2.02309,1.89072,1.882073,1.555511,1.431776,1.195346,1.148939,1.045586,3.984157,3.838386,3.782608,3.468829,3.219376,3.080205,3.035211,2.879007,1.926993,1.807573,1.690991,1.379001,1.181581,0.948003,0.880166,0.811218,3.888082,3.769338,3.595082,3.301816,3.028725,2.875936,2.72367,2.694226,2.042604,1.902756,1.896782,1.577059,1.41544,1.228123,1.194919,1.051146,3.982345,3.845385,3.791077,3.472457,3.266911,3.07131,3.042973,2.901421,1.924772,1.799312,1.67606,1.369907,1.129064,0.948464,0.856184,0.774668,4.944847,4.512583,4.470529,4.458172,4.269543,4.263948,4.181241,4.154951,1.852566,1.737691,1.691311,1.347506,1.240681,0.888118,0.782366,0.703674,0,11,2,2,6,0,0,0.214319,0.733244,0,0.088089,0.185699,2.884561,0,1.021634,0,1.130681,0,0.20665,0,7.345585,11.341968,16.804664,2.218855,2.820712,3.47546,23.317108,15.078295,14.627637,12.88151,10.330377,8.144786,6.269359,4.433127,0.72866,0.430808,0.275993,0.176459,0.107608,0.064132,0.041519,0.025332,16.691692,9.719885,7.726939,5.516964,3.769291,2.606385,1.557731,0.924462,0.521615,0.277711,0.145791,0.075575,0.039263,0.020523,0.010316,0.005283,34.822896,56.403496,54.819608,55.76,35.066734,410.437483,0.644868,1.044509,1.015178,1.032593,0.649384,7.600694,-0.33461,106.7146,368.162711,521.640745,736.325422,23.010169,368.162711,0.058301,0.001822,-9.094823,461.339897,14.416872,19.629232,643,7,11,13,0,9,9,3,5,6,6,10,12,7,0,0,0,0,5,8,1,0,5,1,0,0,5,7,1,7,0,0,0,0,0,0,7,1,3,3.306465,99.904979,2.83049,0,33.423084,34.988694,8.136518,20.697619,23.287859,27.30598,44.163262,57.956343,3.306465,0,0,0,0,3.406899,7.774191,1.193724,0,3.406899,1.439204,0,0,5.717072,-10.008006,-0.786686,-2.099897,0,0,0,0,0,0,69.714488,13.284629,16.905862,0.384467,5.414798,-0.786686,0,2.081809,2.167656,2.471458,2.23048,2.322457,2.520073,2.927459,3.694655,0.384467,0,0,0,0,0.629315,0.588091,1.193724,0,0.629315,1.439204,0,0,0.942465,-1.710479,-0.786686,-0.569871,0,0,0,0,0,0,9.609819,13.284629,5.414798,0.561066,13.284629,1.35753,0,5.549872,6.2696,2.979901,7.182208,6.823569,7.453553,5.34783,5.778153,0.561066,0,0,0,0,0.718749,1.193724,1.193724,0,0.718749,1.439204,0,0,1.35753,0,0,0.18617,0,0,0,0,0,10.298527,13.284629,5.801491,94.166667,2.942708,1.193724,13.284629,-0.322626,-1.710479,-2.231319,3.043813,6.284629,80.809959,3.043813,6.284629,80.809959,14.16663,0.44271,0.05729,0.69321,0.96354,0.44222,0.62172,0.84445,0.25099,0.07149,-0.1795,0.1191,0.45946,0.25483,0.22353,0.52941,0,36.5,1.14063,21,0.65625,15.5,0.48438,-5.5,-0.17188,2,0.0625,31.70977,0.99093,67.91531,36.20554,1.13142,7.65731,0.23929,15.0782,7.4209,0.2319,0.8358,0.02612,1.1798,0.03687,0.425926,233.11,6,11,11,11,7,7,0.380952,1.52526,3.672395,4.683141,5.282484,5.59276,5.666834,82.364016,198.309351,252.889622,285.25415,302.009038,306.009038,0.265037,0.638135,0.813768,0.917913,0.971828,0.984699,4.229628,2.082492,1.071746,0.472403,0.162128,0.088053,0.25421,0.612066,0.780524,0.880414,0.932127,0.944472,14.369677,35.013864,42.12832,46.383526,47.806385,47.881038,119.525229,58.810459,39.465219,29.091063,25.804401,25.526261,25.103673,9.93236,4.897729,0,11,0,2.56,2.9778,0,0.582356,2.963987,0,2.601023,18.188306,0,27.017449,0,3.79802,4.633088,0.965489,0,0,2.299,2.81,2.813,3.577,2.963,16.586,53,73,96,127,151,175,210,252,269,1473,3.7612,4.356709,4.879007,5.377591,5.860786,6.111606,6.349194,6.721915,7.112098,7.397083,8.622352,3.770154,0.5,4,0,4,0,1,0,1,0,0,0,5,0,4,0,0,1,0,0,0,2,0,2,0,1,0,0,0,0,2,0,1,0,0,0,3,0.085714,11,0.314286,1,6,12,1,8,5.111111,3.4375,3.008889,1.388889,1.338776,1.013889,0.800454,0.534375,0.222834,0.228571,0.096436,0.056352,0.054707,0.027233,0.023907,0.017185,0.015393,0.013359,0.009688,0.550363,173.06861,235.644999,346.137221,10.816788,173.06861,0.093595,0.002925,-7.580099
